警察本部番号,警察本部名称,都道府県,警察署番号,頭名,フリガナ,名称,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,管轄区域,備考,LocName,Longitude,Latitude,isTrustful,iLvl
30.0,岩手県警察本部,岩手県,9.0,千厩,センマヤ,千厩警察署,0191-51-0110,290803.0,,一関市,32093.0,一関市千厩町千厩字石堂25番地１,千厩町千厩字石堂25-1,一関市の内　平成17年９月19日における東磐井郡の区域,,岩手県/一関市/千厩町千厩/石堂/２５番地,141.34309,38.9215,5.0,7.0
30.0,岩手県警察本部,岩手県,10.0,大船渡,オオフナト,大船渡警察署,0192-26-0110,220003.0,,大船渡市,32034.0,大船渡市盛町字下舘下14番地２,盛町字下舘下14-2,"大船渡市,岩手県/大船渡市/盛町/下舘下/１４番地""",,,141.71185,39.07877,5.0,7.0
30.0,岩手県警察本部,岩手県,11.0,遠野,トオノ,遠野警察署,0198-62-0110,280513.0,,遠野市,32085.0,遠野市東穀町１番６号,東穀町1-6,遠野市  ,,岩手県/遠野市/東穀町/１番,141.53621,39.32789,5.0,7.0
30.0,岩手県警察本部,岩手県,12.0,釜石,カマイシ,釜石警察署,0193-25-0110,260034.0,,釜石市,32115.0,釜石市中妻町三丁目３番１号,中妻町3-3-1,"釜石市,岩手県/釜石市/中妻町/三丁目/３番""",,,141.85649,39.27055,5.0,7.0
30.0,岩手県警察本部,岩手県,13.0,宮古,ミヤコ,宮古警察署,0193-64-0110,270037.0,,宮古市,32026.0,宮古市松山第６地割４番地２,松山6-4-2,"宮古市,岩手県/宮古市/松山/第六地割""",,,141.91850,39.62585,5.0,6.0
30.0,岩手県警察本部,岩手県,14.0,岩泉,イワイズミ,岩泉警察署,0194-31-0110,270501.0,下閉伊郡,岩泉町,34835.0,下閉伊郡岩泉町岩泉字太田23番地４,岩泉字太田23-4,下閉伊郡の内　岩泉町、田野畑村   ,,岩手県/下閉伊郡/岩泉町/岩泉/太田/２３番地,141.78935,39.84748,5.0,7.0
30.0,岩手県警察本部,岩手県,15.0,久慈,クジ,久慈警察署,0194-53-0110,280021.0,,久慈市,32077.0,久慈市門前第３地割１番地,門前3-1,"久慈市,岩手県/久慈市/門前/第三地割/１番地""",,,141.76822,40.19917,5.0,7.0
30.0,岩手県警察本部,岩手県,16.0,二戸,ニノヘ,二戸警察署,0195-29-0110,285711.0,,二戸市,32131.0,二戸市金田一字上田面302番地６,金田一字上田面302-6,"二戸市,岩手県/二戸市/金田一/上田面/３０２番地""",,,141.30533,40.30565,5.0,7.0
40.0,宮城県警察本部,宮城県,1.0,仙台中央,センダイチュウオウ,仙台中央警察署,022-222-7171,9800022.0,,仙台市青葉区,41017.0,仙台市青葉区五橋一丁目３番19号,五橋1-3-19,青葉区の内　青葉山、荒巻（字青葉・字三居沢）、一番町１〜４丁目、五橋１・２丁目、大手町、大町１・２丁目、霊屋下、花京院１・２丁目、春日町、片平１・２丁目、花壇、上杉１丁目（1〜5番）、同３丁目（1〜3番）、同４丁目（1番）、川内、川内追廻、川内亀岡北裏丁、川内亀岡町、川内川前丁、川内三十人町、川内新横丁、川内大工町、川内中ノ瀬町、川内明神横丁、川内元支倉、川内山屋敷、川内澱橋通、北目町、国分町１〜３丁目、米ヶ袋１〜３丁目、桜ヶ岡公園、立町、中央１〜４丁目、土樋１丁目、錦町１・２丁目（1、5番）、支倉町（1番）、二日町（1、2、6番）、本町１〜３丁目、宮町１丁目,,宮城県/仙台市/青葉区/五橋/一丁目/３番,140.8792,38.25462,5.0,7.0
40.0,宮城県警察本部,宮城県,2.0,仙台南,センダイミナミ,仙台南警察署,022-246-7171,9820011.0,,仙台市太白区,41041.0,仙台市太白区長町六丁目２番７号,長町6-2-7,太白区 ,,宮城県/仙台市/太白区/長町/六丁目/２番,140.88368,38.22459,5.0,7.0
40.0,宮城県警察本部,宮城県,3.0,仙台北,センダイキタ,仙台北警察署,022-233-7171,9810913.0,,仙台市青葉区,41017.0,仙台市青葉区昭和町３番13号,昭和町3-13,青葉区の内　仙台中央警察署の管轄区域を除く区域   ,,宮城県/仙台市/青葉区/昭和町/３番,140.87076,38.28045,5.0,7.0
40.0,宮城県警察本部,宮城県,4.0,仙台東,センダイヒガシ,仙台東警察署,022-231-7171,9830041.0,,仙台市宮城野区,41025.0,仙台市宮城野区南目館21番１号,南目館21-1,宮城野区,,宮城県/仙台市/宮城野区/南目館/２１番,140.92538,38.26667,5.0,7.0
40.0,宮城県警察本部,宮城県,5.0,泉,イズミ,泉警察署,022-375-7171,9813133.0,,仙台市泉区,41050.0,仙台市泉区泉中央一丁目２番地の５,泉中央1-2-5,"泉区,宮城県/仙台市/泉区/泉中央/一丁目/２番""",,,140.88231,38.32161,5.0,7.0
40.0,宮城県警察本部,宮城県,6.0,若林,ワカバヤシ,若林警察署,022-390-7171,9840030.0,,仙台市若林区,41033.0,仙台市若林区荒井東一丁目８番地の２,荒井東1-8-2,若林区,,宮城県/仙台市/若林区/荒井東/一丁目/８番,140.95078,38.23985,5.0,7.0
40.0,宮城県警察本部,宮城県,7.0,塩釜,シオガマ,塩釜警察署,022-362-4141,9850003.0,,塩竈市,42030.0,塩釜市北浜四丁目６番41号,塩釜市北浜4-6-41,"塩釜市,北海道/松前郡/福島町/塩釜""",,,140.27190,41.50328,2.0,5.0
40.0,宮城県警察本部,宮城県,8.0,岩沼,イワヌマ,岩沼警察署,0223-22-4341,9892426.0,,岩沼市,42111.0,岩沼市末広二丁目１番23号,末広2-1-23,"名取市,宮城県/岩沼市/末広/二丁目/１番""",,,140.87570,38.11055,5.0,7.0
40.0,宮城県警察本部,宮城県,9.0,大和,タイワ,大和警察署,022-345-0101,9813625.0,黒川郡,大和町,44211.0,黒川郡大和町吉田字北谷地27番地の１,吉田字北谷地27-1,"富谷市,宮城県/黒川郡/大和町/吉田/北谷地/２７番地""",,,140.88959,38.43505,5.0,7.0
40.0,宮城県警察本部,宮城県,10.0,石巻,イシノマキ,石巻警察署,0225-95-4141,9860873.0,,石巻市,42021.0,石巻市山下町一丁目６番20号,山下町1-6-20,"石巻市の内　河北警察署の管轄区域を除く区域,宮城県/石巻市/山下町/一丁目/６番""",,,141.29445,38.43348,5.0,7.0
40.0,宮城県警察本部,宮城県,11.0,気仙沼,ケセンヌマ,気仙沼警察署,0226-22-7171,9880181.0,,気仙沼市,42056.0,気仙沼市赤岩杉ノ沢47番地６,赤岩杉ノ沢47-6,気仙沼市,,宮城県/気仙沼市/赤岩杉ノ沢/４７番地,141.56808,38.8874,5.0,7.0
40.0,宮城県警察本部,宮城県,12.0,佐沼,サヌマ,佐沼警察署,0220-22-2121,9870511.0,,登米市,42129.0,登米市迫町佐沼字中江五丁目11番地５,迫町佐沼字中江5-11-5,登米市の内　迫町、中田町、米山町、石越町、南方町   ,,宮城県/登米市/迫町佐沼/中江五丁目/１１番,141.1819,38.69106,5.0,7.0
40.0,宮城県警察本部,宮城県,13.0,登米,トメ,登米警察署,0220-52-2121,9870702.0,,登米市,42129.0,登米市登米町寺池目子待井265番地,登米町寺池目子待井265,登米市の内　佐沼警察署の管轄区域を除く区域    ,,宮城県/登米市/登米町寺池/目子待井/２６５番地,141.27321,38.65791,5.0,7.0
40.0,宮城県警察本部,宮城県,14.0,河北,カホク,河北警察署,0225-62-3411,9860101.0,,石巻市,42021.0,石巻市相野谷字杉ヶ崎20番地,相野谷字杉ヶ崎20,石巻市の内　相野谷、飯野、大森、尾崎、釜谷、北境、小船越、皿貝、中島、長面、中野、成田、針岡、東福田、福地、馬鞍、三輪田、雄勝町、桃生町、北上町　  ,,宮城県/石巻市/相野谷/杉ケ崎/２０番地,141.31281,38.52136,5.0,7.0
40.0,宮城県警察本部,宮城県,15.0,南三陸,ミナミサンリク,南三陸警察署,0226-46-3131,9860727.0,本吉郡,南三陸町,46060.0,本吉郡南三陸町志津川字新井田34番地166,志津川字新井田34-166,本吉郡 南三陸町,,宮城県/本吉郡/南三陸町/志津川/新井田/３４番地,141.45129,38.68527,5.0,7.0
40.0,宮城県警察本部,宮城県,16.0,古川,フルカワ,古川警察署,0229-22-2311,9896221.0,,大崎市,42153.0,大崎市古川大宮一丁目１番17号,古川大宮1-1-17,大崎市の内　鳴子警察署の管轄区域を除く区域  ,,宮城県/大崎市/古川大宮/一丁目/１番,140.95728,38.58181,5.0,7.0
40.0,宮城県警察本部,宮城県,17.0,遠田,トオダ,遠田警察署,0229-33-2321,9870001.0,遠田郡,美里町,45055.0,遠田郡美里町藤ケ崎一丁目81番地,藤ケ崎1-81,遠田郡　美里町、涌谷町     ,,宮城県/遠田郡/美里町/藤ケ崎/一丁目/８１番地,141.06169,38.54361,5.0,7.0
40.0,宮城県警察本部,宮城県,18.0,若柳,ワカヤナギ,若柳警察署,0228-32-3111,9895501.0,,栗原市,42137.0,栗原市若柳字川北原畑４番地４,若柳字川北原畑4-4,栗原市の内　築館警察署の管轄区域を除く区域   ,,宮城県/栗原市/若柳/川北原畑/４番地,141.13483,38.76989,5.0,7.0
40.0,宮城県警察本部,宮城県,19.0,築館,ツキダテ,築館警察署,0228-22-1101,9872272.0,,栗原市,42137.0,栗原市築館字留場中田201番地２,築館字留場中田201-2,栗原市の内　旧栗原郡築館町、旧栗原郡瀬峰町、旧栗原郡高清水町、旧栗原郡一迫町、旧栗原郡志波姫町、花山,,宮城県/栗原市/築館/留場中田/２０１番地,141.01398,38.74355,5.0,7.0
40.0,宮城県警察本部,宮城県,20.0,鳴子,ナルコ,鳴子警察署,0229-82-2249,9896821.0,,大崎市,42153.0,大崎市鳴子温泉字車湯92番地12,鳴子温泉字車湯92-12,大崎市の内　鳴子温泉、鳴子温泉鬼首、岩出山、岩出山池月、岩出山上野目、岩出山下一栗、岩出山下野目、岩出山南沢    ,,宮城県/大崎市/鳴子温泉/車湯/９２番地,140.72502,38.74854,5.0,7.0
40.0,宮城県警察本部,宮城県,21.0,加美,カミ,加美警察署,0229-63-2311,9814261.0,加美郡,加美町,44458.0,加美郡加美町字町裏103番地１,字町裏103-1,加美郡　加美町、色麻町    ,,宮城県/加美郡/加美町/町裏/１０３番地,140.86037,38.56618,5.0,7.0
40.0,宮城県警察本部,宮城県,22.0,大河原,オオガワラ,大河原警察署,0224-53-2211,9891267.0,柴田郡,大河原町,43214.0,柴田郡大河原町字小島21番地８,字小島21-8,柴田郡　大河原町、川崎町、柴田町、村田町                 ,,宮城県/柴田郡/大河原町/小島/２１番,140.7361,38.06532,5.0,7.0
40.0,宮城県警察本部,宮城県,23.0,白石,シロイシ,白石警察署,0224-25-2138,9890217.0,,白石市,42064.0,白石市大平森合字清水田４番地１,大平森合字清水田4-1,"白石市,宮城県/白石市/大平森合/清水田/４番地""",,,140.61505,37.98772,5.0,7.0
40.0,宮城県警察本部,宮城県,24.0,角田,カクダ,角田警察署,0224-63-2211,9811505.0,,角田市,42081.0,角田市角田字扇町５番地７,角田字扇町5-7,"角田市,宮城県/角田市/角田/扇町/５番地""",,,140.78807,37.97732,5.0,7.0
40.0,宮城県警察本部,宮城県,25.0,亘理,ワタリ,亘理警察署,0223-34-2111,9892351.0,亘理郡,亘理町,43613.0,亘理郡亘理町字旧舘61番地21,字旧舘61-21,亘理郡　亘理町、山元町  ,,宮城県/亘理郡/亘理町/旧舘/６１番地,140.84732,38.03409,5.0,7.0
50.0,秋田県警察本部,秋田県,1.0,鹿角,カヅノ,鹿角警察署,0186-23-3321,185201.0,,鹿角市,52094.0,鹿角市花輪字向畑100番地,花輪字向畑100,"鹿角市,秋田県/鹿角市/花輪/向畑/１００番地""",,,140.78751,40.21814,5.0,7.0
50.0,秋田県警察本部,秋田県,2.0,大館,オオダテ,大館警察署,0186-42-4111,170864.0,,大館市,52043.0,大館市根下戸新町１番70号,根下戸新町1-70,大館市 ,,秋田県/大館市/根下戸新町/１番,140.53693,40.2729,5.0,7.0
50.0,秋田県警察本部,秋田県,3.0,北秋田,キタアキタ,北秋田警察署,0186-62-1245,183331.0,,北秋田市,52132.0,北秋田市鷹巣字下家下１番地,鷹巣字下家下1,"北秋田市,秋田県/北秋田市/鷹巣/下家下/１番地""",,,140.36197,40.22723,5.0,7.0
50.0,秋田県警察本部,秋田県,4.0,能代,ノシロ,能代警察署,0185-52-4311,160811.0,,能代市,52027.0,能代市日吉町１番24号,日吉町1-24,"能代市,秋田県/能代市/日吉町/１番""",,,140.03239,40.21167,5.0,7.0
50.0,秋田県警察本部,秋田県,5.0,五城目,ゴジョウメ,五城目警察署,018-852-4100,181721.0,南秋田郡,五城目町,53619.0,南秋田郡五城目町字七倉178番地の４,字七倉178-4,"潟上市,秋田県/南秋田郡/五城目町/七倉/１７８番地""",,,140.11160,39.94641,5.0,7.0
50.0,秋田県警察本部,秋田県,6.0,男鹿,オガ,男鹿警察署,0185-23-2233,100511.0,,男鹿市,52060.0,男鹿市船川港船川字新浜町１番地の４,船川港船川字新浜町1-4,男鹿市  ,,秋田県/男鹿市/船川港船川/新浜町/１番地,139.84831,39.88443,5.0,7.0
50.0,秋田県警察本部,秋田県,7.0,秋田臨港,アキタリンコウ,秋田臨港警察署,018-845-0141,110945.0,,秋田市,52019.0,秋田市土崎港西三丁目１番８号,土崎港西3-1-8,秋田市の内　飯島、金足、上新城、港北、下新城、将軍野、外旭川、土崎港、寺内,,秋田県/秋田市/土崎港西/三丁目/１番,140.06647,39.75476,5.0,7.0
50.0,秋田県警察本部,秋田県,8.0,秋田中央,アキタチュウオウ,秋田中央警察署,018-835-1111,100875.0,,秋田市,52019.0,秋田市千秋明徳町１番９号,千秋明徳町1-9,秋田市の内　泉、牛島、大住、大町、御野場、卸町、川尻、川元、旭南、旭北、高陽、山王、千秋、中通、楢山（石塚町、太田町 、字石塚谷地、字太田沢を除く）、仁井田（字沖谷地、字刈切、字桑谷地、字五十五枚、字塚廻1〜134番1を除く）、茨島、保戸野、南通、八橋、新屋、下浜、豊岩、浜田、向浜,,秋田県/秋田市/千秋明徳町/１番,140.11949,39.71937,5.0,7.0
50.0,秋田県警察本部,秋田県,9.0,秋田東,アキタヒガシ,秋田東警察署,018-825-5110,101407.0,,秋田市,52019.0,秋田市上北手百崎字内山60番地の２,上北手百崎字内山60-2,秋田市の内　秋田臨港警察署及び秋田中央警察署の管轄区域を除く区域  ,,秋田県/秋田市/上北手百崎/内山/６０番地,140.14888,39.69612,5.0,7.0
50.0,秋田県警察本部,秋田県,10.0,由利本荘,ユリホンジョウ,由利本荘警察署,0184-23-4111,150817.0,,由利本荘市,52108.0,由利本荘市中町27番地,中町27,由利本荘市  にかほ市,,秋田県/由利本荘市/中町/２７番地,140.04405,39.39137,5.0,7.0
50.0,秋田県警察本部,秋田県,11.0,大仙,ダイセン,大仙警察署,0187-63-3355,140063.0,,大仙市,52124.0,大仙市大曲日の出町一丁目１番30号,大曲日の出町1-1-30,"大仙市,秋田県/大仙市/大曲日の出町/一丁目/１番""",,,140.47662,39.44960,5.0,7.0
50.0,秋田県警察本部,秋田県,12.0,仙北,センボク,仙北警察署,0187-53-2111,140378.0,,仙北市,52159.0,仙北市角館町西野川原34番地の６,角館町西野川原34-6,仙北市　,,秋田県/仙北市/角館町/西野川原/３４番地,140.55534,39.59231,5.0,7.0
50.0,秋田県警察本部,秋田県,13.0,横手,ヨコテ,横手警察署,0182-32-2250,130043.0,,横手市,52035.0,横手市安田字越廻71番地,安田字越廻71,"横手市,秋田県/横手市/安田/越廻/７１番地""",,,140.55617,39.30397,5.0,7.0
50.0,秋田県警察本部,秋田県,14.0,湯沢,ユザワ,湯沢警察署,0183-73-2127,120857.0,,湯沢市,52078.0,湯沢市千石町一丁目３番５号,千石町1-3-5,"湯沢市,秋田県/湯沢市/千石町/一丁目/３番""",,,140.48886,39.15737,5.0,7.0
60.0,山形県警察本部,山形県,1.0,山形,ヤマガタ,山形警察署,023-627-0110,9902412.0,,山形市,62014.0,山形市松山一丁目１番23号,松山1-1-23,"山形市,山形県/山形市/松山/一丁目/１番""",,,140.34593,38.23432,5.0,7.0
60.0,山形県警察本部,山形県,2.0,上山,カミノヤマ,上山警察署,023-677-0110,9993134.0,,上山市,62073.0,上山市矢来三丁目７番50号,矢来3-7-50,上山市  ,,山形県/上山市/矢来/三丁目/７番,140.2729,38.15003,5.0,7.0
60.0,山形県警察本部,山形県,3.0,天童,テンドウ,天童警察署,023-651-0110,9940014.0,,天童市,62103.0,天童市糠塚二丁目４番１号,糠塚2-4-1,天童市  ,,山形県/天童市/糠塚/二丁目/４番,140.38239,38.36646,5.0,7.0
