都道府県名,警察署名称,交番・駐在所頭名,交番・駐在所頭名（フリガナ）,交番・駐在所の別,名称,【名称】○○警察署＋■■交番、△△駐在所,電話番号,郵便番号,郡,市区町村,全国地方公共団体コード,全体表記,町又は大字以降,LocName,Longitude,Latitude,isTrustful,iLvl
北海道,千歳警察署,駅前,エキマエ,交番,駅前交番,千歳警察署駅前交番,0123-23-3252,660062,,千歳市,12246,千歳市千代田町7-101-19,千代田町7-101-19,北海道/千歳市/千代田町/七丁目/１０１番地,141.65070,42.82843,5,7
北海道,千歳警察署,新富,シントミ,交番,新富交番,千歳警察署新富交番,0123-23-4551,660037,,千歳市,12246,千歳市信濃2-33-3,信濃2-33-3,北海道/千歳市/信濃/二丁目/３３番,141.62929,42.83668,5,7
北海道,千歳警察署,住吉,スミヨシ,交番,住吉交番,千歳警察署住吉交番,0123-42-5450,660026,,千歳市,12246,千歳市住吉1-8-11,住吉1-8-11,北海道/千歳市/住吉/一丁目/８番,141.66200,42.83364,5,7
北海道,千歳警察署,本町,ホンチョウ,交番,本町交番,千歳警察署本町交番,0123-23-3253,660047,,千歳市,12246,千歳市本町4-7-13,本町4-7-13,北海道/千歳市/本町/四丁目/７番地,141.64815,42.81664,5,7
北海道,千歳警察署,向陽台,コウヨウダイ,交番,向陽台交番,千歳警察署向陽台交番,0123-28-1470,660055,,千歳市,12246,千歳市里美2-17-1,里美2-17-1,北海道/千歳市/里美/二丁目/１７番,141.60104,42.78540,5,7
北海道,千歳警察署,恵庭,エニワ,交番,恵庭交番,千歳警察署恵庭交番,0123-32-2028,611431,,恵庭市,12319,恵庭市有明町5-1-7,有明町5-1-7,北海道/恵庭市/有明町/五丁目/１番,141.57321,42.88816,5,7
北海道,千歳警察署,恵庭駅前,エニワエキマエ,交番,恵庭駅前交番,千歳警察署恵庭駅前交番,0123-33-1710,611448,,恵庭市,12319,恵庭市相生町1-1-7,相生町1-1-7,北海道/恵庭市/相生町/一丁目/１番,141.58600,42.88306,5,7
北海道,千歳警察署,恵み野,メグミノ,交番,恵み野交番,千歳警察署恵み野交番,0123-36-3132,611373,,恵庭市,12319,恵庭市恵み野西1-23-6,恵み野西1-23-6,北海道/恵庭市/恵み野西/一丁目/２３番,141.57886,42.90281,5,7
北海道,岩見沢警察署,駅前,エキマエ,交番,駅前交番,岩見沢警察署駅前交番,0126-22-0507,680021,,岩見沢市,12106,岩見沢市1条西5-8-3,1条西5-8-3,北海道/岩見沢市/一条/西五丁目/８番地,141.76073,43.20333,5,7
北海道,岩見沢警察署,東光,トウコウ,交番,東光交番,岩見沢警察署東光交番,0126-22-5028,680005,,岩見沢市,12106,岩見沢市5条東13-9-16,5条東13-9-16,北海道/岩見沢市/五条/東十三丁目/９番地,141.78123,43.21012,5,7
北海道,岩見沢警察署,美園,ミソノ,交番,美園交番,岩見沢警察署美園交番,0126-24-1338,680815,,岩見沢市,12106,岩見沢市美園5条4-2-1,美園5条4-2-1,北海道/岩見沢市/美園五条/四丁目/２番,141.76456,43.18672,5,7
北海道,栗山警察署,駅前,エキマエ,交番,駅前交番,栗山警察署駅前交番,0123-72-0068,691511,夕張郡,栗山町,14290,栗山町中央2-59-1,中央2-59-1,北海道/夕張郡/栗山町/中央/二丁目/５９番地,141.77686,43.05874,5,7
北海道,栗山警察署,長沼,ナガヌマ,交番,長沼交番,栗山警察署長沼交番,0123-88-2340,691334,夕張郡,長沼町,14281,長沼町錦町北1-2-18,錦町北1-2-18,北海道/夕張郡/長沼町/錦町北/一丁目/２番,141.69127,43.01182,5,7
北海道,栗山警察署,若菜,ワカナ,交番,若菜交番,栗山警察署若菜交番,0123-56-5218,680425,,夕張市,12092,夕張市若菜10-28,若菜10-28,北海道/夕張市/若菜/１０番地,141.97124,43.02641,5,7
北海道,栗山警察署,清水沢,シミズサワ,交番,清水沢交番,栗山警察署清水沢交番,0123-59-7819,680531,,夕張市,12092,夕張市清水沢2-52,清水沢2-52,北海道/夕張市/清水沢/二丁目,142.00891,43.01231,5,6
北海道,美唄警察署,駅前,エキマエ,交番,駅前交番,美唄警察署駅前交番,0126-63-3123,720012,,美唄市,12157,美唄市東１条南2-3-2,東１条南2-3-2,北海道/美唄市/東一条/南二丁目/３番,141.86150,43.33024,5,7
北海道,滝川警察署,駅前,エキマエ,交番,駅前交番,滝川警察署駅前交番,0125-23-3379,730031,,滝川市,12254,滝川市栄町2-9-17,栄町2-9-17,北海道/滝川市/栄町/二丁目/９番,141.90324,43.55465,5,7
北海道,滝川警察署,明神,ミョウジン,交番,明神交番,滝川警察署明神交番,0125-24-6089,730032,,滝川市,12254,滝川市明神町2-1-22,明神町2-1-22,北海道/滝川市/明神町/二丁目/１番,141.90790,43.55436,5,7
北海道,滝川警察署,黄金町,コガネマチ,交番,黄金町交番,滝川警察署黄金町交番,0125-23-2344,730012,,滝川市,12254,滝川市黄金町東1-1-1,黄金町東1-1-1,北海道/滝川市/黄金町東/一丁目/１番,141.91649,43.57282,5,7
北海道,滝川警察署,砂川駅前,スナガワエキマエ,交番,砂川駅前交番,滝川警察署砂川駅前交番,0125-52-3426,730152,,砂川市,12262,砂川市東2条北2-1-21,東2条北2-1-21,北海道/砂川市/東二条/北二丁目/１番,141.90881,43.49242,5,7
北海道,滝川警察署,奈井江,ナイエ,交番,奈井江交番,滝川警察署奈井江交番,0125-65-2109,790300,空知郡,奈井江町,14249,奈井江町字奈井江227-19,字奈井江227-19,北海道/空知郡/奈井江町/奈井江,141.89264,43.44224,5,5
北海道,赤歌警察署,歌志内,ウタシナイ,交番,歌志内交番,赤歌警察署歌志内交番,0125-42-3227,730402,,歌志内市,12271,歌志内市字東光1-2,字東光1-2,北海道/歌志内市/東光/１番地,142.04523,43.52005,5,7
北海道,小樽警察署,小樽駅前,オタルエキマエ,交番,小樽駅前交番,小樽警察署小樽駅前交番,0134-24-0590,470032,,小樽市,12033,小樽市稲穂2-22-14,稲穂2-22-14,北海道/小樽市/稲穂/二丁目/２２番,140.99416,43.19736,5,7
北海道,小樽警察署,手宮,テミヤ,交番,手宮交番,小樽警察署手宮交番,0134-23-9244,470041,,小樽市,12033,小樽市手宮1-3-1,手宮1-3-1,北海道/小樽市/手宮/一丁目/３番,141.00020,43.21140,5,7
北海道,小樽警察署,長橋,ナガハシ,交番,長橋交番,小樽警察署長橋交番,0134-25-3292,470036,,小樽市,12033,小樽市長橋3-1-1,長橋3-1-1,北海道/小樽市/長橋/三丁目/１番,140.97932,43.20781,5,7
北海道,小樽警察署,花園,ハナゾノ,交番,花園交番,小樽警察署花園交番,0134-24-0591,470024,,小樽市,12033,小樽市花園3-1-1,花園3-1-1,北海道/小樽市/花園/三丁目/１番,141.00153,43.19115,5,7
北海道,小樽警察署,最上,モガミ,交番,最上交番,小樽警察署最上交番,0134-23-8712,470023,,小樽市,12033,小樽市最上1-1-1,最上1-1-1,北海道/小樽市/最上/一丁目/１番,140.98682,43.18399,5,7
北海道,小樽警察署,築港,チッコウ,交番,築港交番,小樽警察署築港交番,0134-23-7409,470008,,小樽市,12033,小樽市築港1-3,築港1-3,北海道/小樽市/築港/１番,141.02559,43.18125,5,7
北海道,小樽警察署,若松,ワカマツ,交番,若松交番,小樽警察署若松交番,0134-23-9245,470017,,小樽市,12033,小樽市若松1-9-9,若松1-9-9,北海道/小樽市/若松/一丁目/９番,141.00693,43.18296,5,7
北海道,小樽警察署,朝里,アサリ,交番,朝里交番,小樽警察署朝里交番,0134-54-8018,470152,,小樽市,12033,小樽市新光1-8-13,新光1-8-13,北海道/小樽市/新光/一丁目/８番,141.05621,43.17604,5,7
北海道,小樽警察署,桜,サクラ,交番,桜交番,小樽警察署桜交番,0134-54-8852,470156,,小樽市,12033,小樽市桜2-24-13,桜2-24-13,北海道/小樽市/桜/二丁目/２４番,141.03549,43.17416,5,7
北海道,小樽警察署,銭函,ゼニバコ,交番,銭函交番,小樽警察署銭函交番,0134-62-2303,470263,,小樽市,12033,小樽市見晴町8-3,見晴町8-3,北海道/小樽市/見晴町/８番,141.16170,43.13850,5,7
北海道,余市警察署,駅前,エキマエ,交番,駅前交番,余市警察署駅前交番,0135-23-2414,460003,余市郡,余市町,14087,余市町黒川町5-43-8,黒川町5-43-8,北海道/余市郡/余市町/黒川町/五丁目/４３番地,140.79462,43.18840,5,7
北海道,倶知安警察署,駅前,エキマエ,交番,駅前交番,倶知安警察署駅前交番,0136-22-0231,440053,虻田郡,倶知安町,14001,倶知安町北3条西4-3-5,北3条西4-3-5,北海道/虻田郡/倶知安町/北三条/西四丁目/３番地,140.74597,42.90281,5,7
北海道,岩内警察署,マリンプラザ,マリンプラザ,交番,マリンプラザ交番,岩内警察署マリンプラザ交番,0135-62-0186,450003,岩内郡,岩内町,14028,岩内町字万代48-6,字万代48-6,北海道/岩内郡/岩内町/万代/４８番地,140.51591,42.98296,5,7
北海道,伊達警察署,駅前,エキマエ,交番,駅前交番,伊達警察署駅前交番,0142-23-3179,520032,,伊達市,12335,伊達市山下町340-3,山下町340-3,北海道/伊達市/山下町/３４０番地,140.85590,42.46954,5,7
北海道,伊達警察署,歴史の杜,レキシノモリ,交番,歴史の杜,伊達警察署歴史の杜交番,0142-25-2519,520022,,伊達市,12335,伊達市松ヶ枝町34-1,松ヶ枝町34-1,北海道/伊達市/松ヶ枝町/３４番地,140.87595,42.47135,5,7
北海道,伊達警察署,虻田,アブタ,交番,虻田交番,伊達警察署虻田交番,0142-76-2110,495603,虻田郡,洞爺湖町,15849,洞爺湖町入江44-1,入江44-1,北海道/虻田郡/洞爺湖町/入江/４４番地,140.77348,42.53967,5,7
北海道,伊達警察署,洞爺湖温泉,トウヤコオンセン,交番,洞爺湖温泉交番,伊達警察署洞爺湖温泉交番,0142-75-2027,495721,虻田郡,洞爺湖町,15849,洞爺湖町洞爺湖温泉142-151,洞爺湖温泉142-151,北海道/虻田郡/洞爺湖町/洞爺湖温泉/１４２番地,140.81343,42.56184,5,7
北海道,室蘭警察署,室蘭駅前,ムロランエキマエ,交番,室蘭駅前交番,室蘭警察署室蘭駅前交番,0143-22-4753,510022,,室蘭市,12050,室蘭市海岸町1-1-13,海岸町1-1-13,北海道/室蘭市/海岸町/一丁目/１番,140.97275,42.31924,5,7
北海道,室蘭警察署,母恋,ボコイ,交番,母恋交番,室蘭警察署母恋交番,0143-22-9694,510003,,室蘭市,12050,室蘭市母恋南町2-1-1,母恋南町2-1-1,北海道/室蘭市/母恋南町/二丁目/１番,140.99211,42.31261,5,7
北海道,室蘭警察署,東町,ヒガシマチ,交番,東町交番,室蘭警察署東町交番,0143-44-4042,500083,,室蘭市,12050,室蘭市東町3-23-7,東町3-23-7,北海道/室蘭市/東町/三丁目/２３番,141.02885,42.34434,5,7
北海道,室蘭警察署,輪西,ワニシ,交番,輪西交番,室蘭警察署輪西交番,0143-44-3725,500085,,室蘭市,12050,室蘭市輪西町1-30-2,輪西町1-30-2,北海道/室蘭市/輪西町/一丁目/３０番,141.00961,42.33467,5,7
北海道,室蘭警察署,中島,ナカジマ,交番,中島交番,室蘭警察署中島交番,0143-44-5319,500075,,室蘭市,12050,室蘭市中島本町1-5-4,中島本町1-5-4,北海道/室蘭市/中島本町/一丁目/５番,141.01175,42.35453,5,7
北海道,室蘭警察署,高砂,タカサゴ,交番,高砂交番,室蘭警察署高砂交番,0143-44-6852,500072,,室蘭市,12050,室蘭市高砂町1-19-1,高砂町1-19-1,北海道/室蘭市/高砂町/一丁目/１９番,141.03481,42.36050,5,7
北海道,室蘭警察署,本輪西,モトワニシ,交番,本輪西交番,室蘭警察署本輪西交番,0143-55-8309,500065,,室蘭市,12050,室蘭市本輪西町2-5-20,本輪西町2-5-20,北海道/室蘭市/本輪西町/二丁目/５番,140.97989,42.36224,5,7
北海道,室蘭警察署,白鳥台,ハクチョウダイ,交番,白鳥台交番,室蘭警察署白鳥台交番,0143-59-2554,500054,,室蘭市,12050,室蘭市白鳥台5-19-16,白鳥台5-19-16,北海道/室蘭市/白鳥台/五丁目/１９番,140.94179,42.37901,5,7
北海道,室蘭警察署,登別,ノボリベツ,交番,登別交番,室蘭警察署登別交番,0143-85-2136,590023,,登別市,12301,登別市桜木町1-20-6,桜木町1-20-6,北海道/登別市/桜木町/一丁目/２０番地,141.09735,42.40218,5,7
北海道,室蘭警察署,新生,シンセイ,交番,新生交番,室蘭警察署新生交番,0143-87-0550,590032,,登別市,12301,登別市新生町4-12-5,新生町4-12-5,北海道/登別市/新生町/四丁目/１２番,141.06541,42.37922,5,7
北海道,室蘭警察署,登別温泉,ノボリベツオンセン,交番,登別温泉交番,室蘭警察署登別温泉交番,0143-84-2310,590551,,登別市,12301,登別市登別温泉町92-1,登別温泉町92-1,北海道/登別市/登別温泉町/９２番地,141.14194,42.49526,5,7
北海道,室蘭警察署,登別東,ノボリベツヒガシ,交番,登別東交番,室蘭警察署登別東交番,0143-83-1110,590464,,登別市,12301,登別市登別東町2-22-1,登別東町2-22-1,北海道/登別市/登別東町/二丁目/２２番地,141.17734,42.45328,5,7
北海道,苫小牧警察署,美園,ミソノ,交番,美園交番,苫小牧警察署美園交番,0144-32-3957,530041,,苫小牧市,12131,苫小牧市美園町1-4-3,美園町1-4-3,北海道/苫小牧市/美園町/一丁目/４番,141.61766,42.65855,5,7
北海道,苫小牧警察署,駅前,エキマエ,交番,駅前交番,苫小牧警察署駅前交番,0144-32-2424,530022,,苫小牧市,12131,苫小牧市表町6-4-1,表町6-4-1,北海道/苫小牧市/表町/六丁目/４番,141.59689,42.64009,5,7
北海道,苫小牧警察署,本町,ホンチョウ,交番,本町交番,苫小牧警察署本町交番,0144-32-3543,530025,,苫小牧市,12131,苫小牧市本町1-1-13,本町1-1-13,北海道/苫小牧市/本町/一丁目/１番,141.59523,42.62978,5,7
北海道,苫小牧警察署,双葉,フタバ,交番,双葉交番,苫小牧警察署双葉交番,0144-34-2217,530045,,苫小牧市,12131,苫小牧市双葉町2-1-8,双葉町2-1-8,北海道/苫小牧市/双葉町/二丁目/１番,141.61221,42.64810,5,7
北海道,苫小牧警察署,木場,キバ,交番,木場交番,苫小牧警察署木場交番,0144-36-8295,530033,,苫小牧市,12131,苫小牧市木場町2-9-29,木場町2-9-29,北海道/苫小牧市/木場町/二丁目/９番,141.59831,42.64562,5,7
北海道,苫小牧警察署,糸井,イトイ,交番,糸井交番,苫小牧警察署糸井交番,0144-72-2989,530821,,苫小牧市,12131,苫小牧市しらかば町5-6-19,しらかば町5-6-19,北海道/苫小牧市/しらかば町/五丁目/６番,141.53943,42.62591,5,7
北海道,苫小牧警察署,弥生,ヤヨイ,交番,弥生交番,苫小牧警察署弥生交番,0144-74-4539,530802,,苫小牧市,12131,苫小牧市弥生町2-2-7,弥生町2-2-7,北海道/苫小牧市/弥生町/二丁目/２番,141.58058,42.62702,5,7
北海道,苫小牧警察署,山手,ヤマテ,交番,山手交番,苫小牧警察署山手交番,0144-74-4058,530852,,苫小牧市,12131,苫小牧市北光町2-15-12,北光町2-15-12,北海道/苫小牧市/北光町/二丁目/１５番,141.57462,42.63646,5,7
北海道,苫小牧警察署,錦岡,ニシキオカ,交番,錦岡交番,苫小牧警察署錦岡交番,0144-67-0031,591263,,苫小牧市,12131,苫小牧市青雲町1-22-7,青雲町1-22-7,北海道/苫小牧市/青雲町/一丁目/２２番,141.49490,42.61166,5,7
北海道,苫小牧警察署,沼ノ端北,ヌマノハタキタ,交番,沼ノ端北交番,苫小牧警察署沼ノ端北交番,0144-57-1070,591304,,苫小牧市,12131,苫小牧市北栄町3-3-1,北栄町3-3-1,北海道/苫小牧市/北栄町/三丁目,141.68671,42.67702,5,6
